"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cluster","gene_name"
"ENSG00000166401",1371.38031385725,0.0541900027483733,0.240062222472546,11.729679158855,0.0028374781988537,0.0250091084019743,3,"SERPINB8"
"ENSG00000166478",567.336939116577,-0.0920426937474592,0.329434586011858,14.02135139017,0.000902198771118697,0.0130958761402622,3,"ZNF143"
"ENSG00000166579",3541.68014384509,0.0119652300561743,0.531890385082993,11.2237750028746,0.00365416560153072,0.0289512552563507,3,"NDEL1"
"ENSG00000166747",4518.32072575325,-0.307987928279324,0.237582902315009,14.5599512799723,0.000689202352467148,0.0111541406158696,3,"AP1G1"
"ENSG00000166886",327.888282416967,0.134627664896936,0.247503773866347,12.813393122627,0.00165046772537814,0.0185563894297109,3,"NAB2"
"ENSG00000166900",2864.01546082554,0.0391781279707675,0.386466040708334,13.7466174521705,0.00103504670664966,0.0141953086690426,3,"STX3"
"ENSG00000166913",7263.53300857579,-0.00835804902188874,0.16152223457733,9.66528992336134,0.00796542513477321,0.046657565710275,3,"YWHAB"
"ENSG00000166925",3141.93767390715,-0.0457731478409182,0.34141447253221,11.5290351602895,0.00313690830566585,0.0265593795821384,3,"TSC22D4"
"ENSG00000167173",3551.89751493692,-0.449967931262553,0.377101075647382,18.2747600538579,0.000107568787971686,0.00392502717394852,3,"C15orf39"
"ENSG00000167182",794.572843237614,-0.0550053823969157,0.199329207566977,11.3536331029221,0.00342444264649295,0.027847224473412,3,"SP2"
"ENSG00000167208",731.827914346152,0.256512843032991,0.823021681870358,10.1994407839435,0.00609845150314762,0.0398075408076479,3,"SNX20"
"ENSG00000167315",111.62066806114,-0.266604379108231,0.374805616166638,10.4203916303727,0.00546060431369308,0.0369681970020698,3,"ACAA2"
"ENSG00000167394",160.103784077903,-0.105465257208691,0.378675509048457,11.0908308792322,0.00390532044211739,0.0301893794526946,3,"ZNF668"
"ENSG00000167460",10325.9857463945,-0.07089734419186,0.350969962592486,14.9120777937688,0.000577940927030425,0.0100706048281786,3,"TPM4"
"ENSG00000167461",961.563958771091,-0.120298876090016,0.248608425551842,11.8709599142742,0.00264395346562766,0.0238721087881217,3,"RAB8A"
"ENSG00000167491",2238.16570042914,-0.172669063114288,0.234068134003456,11.4491046057253,0.00326481459698613,0.0272079284564968,3,"GATAD2A"
"ENSG00000167772",229.256782192416,0.270987882872739,0.447142150987249,24.7251667548306,4.27561170289461e-06,0.000768750719369314,3,"ANGPTL4"
"ENSG00000167779",148.110688957111,0.968326214822947,0.848180521377848,10.7428927784622,0.00464740449084817,0.0334502930166402,3,"IGFBP6"
"ENSG00000167996",42746.6440907343,0.171056379319537,0.553699115307566,15.9925718953567,0.000336710870238296,0.00745025484648269,3,"FTH1"
"ENSG00000168003",3195.32174783891,-0.284747252755372,0.219770144396626,15.6852348183346,0.00039263999500343,0.00825064366694738,3,"SLC3A2"
"ENSG00000168092",1706.9829478531,-0.104822163853932,0.152835081052192,18.0576744177322,0.000119901832933066,0.00413778364453827,3,"PAFAH1B2"
"ENSG00000168175",1682.5609697636,-0.268478673287081,0.196414626173126,14.6310370325881,0.000665136339648963,0.0108418586347083,3,"MAPK1IP1L"
"ENSG00000168209",3762.55874630782,0.492928121853638,0.344455884880562,13.840470148884,0.000987597754250749,0.0138673368688219,3,"DDIT4"
"ENSG00000168216",3053.19223553107,0.0765647152317364,0.196938957603236,12.2721158464699,0.00216343525837051,0.021364426769346,3,"LMBRD1"
"ENSG00000168288",2136.81420188696,-0.0209633209422005,0.148605864411286,11.2640876854596,0.0035812483339006,0.028608913205674,3,"MMADHC"
"ENSG00000168421",798.049684878433,-0.25579268987472,0.81392261196797,11.2984624509384,0.00352022199193816,0.0283492649146292,3,"RHOH"
"ENSG00000168461",4649.14699369301,0.133834833176482,0.39054441360601,14.3573010040201,0.000762696405238657,0.0118493526474041,3,"RAB31"
"ENSG00000168591",1267.34684743017,0.151625805551329,0.298573045918814,12.174995931834,0.00227108414197633,0.0219239548632897,3,"TMUB2"
"ENSG00000168610",12121.6284770314,-0.212911774902608,0.324576543539369,11.1943078431882,0.00370840311742085,0.029278900841215,3,"STAT3"
"ENSG00000168917",63.697623235169,-0.328342664759853,0.51821189312712,14.0404827911543,0.000893609753368519,0.0130339944282879,3,"SLC35G2"
"ENSG00000169221",1669.15633739773,-0.05694469759615,0.226113943332132,12.6027716933992,0.00183376170267683,0.0196358317925626,3,"TBC1D10B"
"ENSG00000169230",1036.17932346855,0.310924170008337,0.380930052117275,11.9059154979651,0.002598144483347,0.0236193603346099,3,"PRELID1"
"ENSG00000169299",1219.93242887171,0.24816653790588,0.284869429809502,14.8778197752449,0.000587925753484528,0.0101353600086348,3,"PGM2"
"ENSG00000169413",177.921333203681,0.720438968319165,0.532376225092232,9.54524723234999,0.00845816005864983,0.0483872304482319,3,"RNASE6"
"ENSG00000169446",888.727863220349,-0.00642717320195091,0.135504999226965,10.1157029731838,0.00635920768899912,0.0407281139791816,3,"MMGT1"
"ENSG00000169469",6102.10200653628,-0.156282286386539,0.669091228720834,17.2559648817552,0.000179025475525706,0.00516899508192096,3,"SPRR1B"
"ENSG00000169474",3723.04808497813,0.325032402388593,0.646644301175058,22.240098651777,1.48123491085038e-05,0.00128922778410185,3,"SPRR1A"
"ENSG00000169504",1187.89466345056,-0.153758909288938,0.198483340025582,24.0809666764476,5.90044174262596e-06,0.000877290912929312,3,"CLIC4"
"ENSG00000169564",10076.444780554,-0.0722505990290669,0.37074141932671,14.2474970383163,0.000805740748520717,0.0121272748989745,3,"PCBP1"
"ENSG00000169594",235.18693375604,0.0483606879339612,0.413575153881426,12.7110640082086,0.00173711080262785,0.0191879827367741,3,"BNC1"
"ENSG00000169714",7032.80816869572,0.352569859477991,0.283929005599768,10.8481941997595,0.00440904529268412,0.0325039395557514,3,"CNBP"
"ENSG00000169826",786.387959141906,-0.074273420378551,0.602159805371087,10.2061099280888,0.00607814964489542,0.0397654209829532,3,"CSGALNACT2"
"ENSG00000169895",4251.04080807873,-0.0590206144965057,0.335220501397575,10.3071641261488,0.00577866805552194,0.0383808469935674,3,"SYAP1"
"ENSG00000169926",2771.1381615637,0.0015377086300544,0.175574430829305,10.5824954949393,0.00503547333914468,0.0350434581594281,3,"KLF13"
"ENSG00000169967",3885.35730401428,-0.047395868878136,0.303132509260894,11.6498651339069,0.00295300327566694,0.025524809983432,3,"MAP3K2"
"ENSG00000170296",305.822474892655,0.386697233228251,0.375944964857812,12.6918480186288,0.00175388139101942,0.0192811657391238,3,"GABARAP"
"ENSG00000170323",22.9671669122311,0.544380440381616,1.16794834840459,10.2253310782164,0.00602001493294887,0.0395290825240586,3,"FABP4"
"ENSG00000170345",33709.517419454,1.96939277257705,0.816950935773293,9.99281696899538,0.00676218994859179,0.0423875807297662,3,"FOS"
"ENSG00000170448",335.572330224746,0.610937385946975,0.41861427171953,14.0557905852607,0.00088679626444425,0.0129788792741891,3,"NFXL1"
"ENSG00000170454",26.2640560556915,2.55434803619767,1.51303980764971,11.5143968799462,0.00315995200442084,0.0266680578063863,3,"KRT75"
"ENSG00000170465",81.3610762923463,-0.441995192927414,0.792524157258155,12.2986580393258,0.00213491377472473,0.0212144554916276,3,"KRT6C"
"ENSG00000170525",14503.960787562,-0.0556512547944876,0.801292558874901,9.78472704719286,0.00750366640720331,0.045030489955563,3,"PFKFB3"
"ENSG00000170542",1281.35525974172,-0.734448234488539,0.716378897374823,9.73098552906606,0.00770802901217257,0.0458076330051003,3,"SERPINB9"
"ENSG00000170619",506.953631050507,0.01836549405935,0.228428754628783,15.3705348535872,0.000459547877511895,0.00892072128642954,3,"COMMD5"
"ENSG00000170802",575.391770787,-0.124222335607463,0.344744403236793,14.9884408194591,0.000556290226536541,0.00984429500997757,3,"FOXN2"
"ENSG00000170832",1635.15767504468,-0.0760677293281807,0.424369500408837,11.3786668763951,0.00338184642790923,0.0276900642416922,3,"USP32"
"ENSG00000170836",553.645452134617,0.0982029304756802,0.357937853880595,16.2081932530568,0.000302298195168726,0.00692977231547444,3,"PPM1D"
"ENSG00000170852",1191.85533667091,-0.238373487759075,0.32227040814954,13.2864976240623,0.00130278784823009,0.0163583677012569,3,"KBTBD2"
"ENSG00000170876",1313.70829484304,0.537093551808205,0.354087706396028,12.8975568613729,0.00158245406584982,0.0180787115871347,3,"TMEM43"
"ENSG00000170881",1415.00997679044,-0.0150731269257933,0.296529002503181,11.2023735212005,0.00369347784052634,0.0291900342597782,3,"RNF139"
"ENSG00000170892",1764.98304810783,0.576811348568331,0.379030045011122,11.1530385959416,0.00378571957464286,0.0296538713505629,3,"TSEN34"
"ENSG00000170909",236.695068057549,0.519245789213499,0.720846041351995,11.3321063840326,0.00346150022787026,0.0280106852111841,3,"OSCAR"
"ENSG00000171174",1675.78459023923,0.517027749991686,0.713383159744129,9.76727771055243,0.0075694198290957,0.0452541701328086,3,"RBKS"
"ENSG00000171208",157.455317285252,-0.258021981219894,0.38587866739485,9.98113862583159,0.00680179104224172,0.0425519833625732,3,"NETO2"
"ENSG00000171302",2455.71686019972,-0.0373998140971015,0.247143645382637,11.3551509371488,0.00342184476427813,0.027847224473412,3,"CANT1"
"ENSG00000171314",251.970156086211,0.00195759622003193,0.253011846434931,14.9468299494334,0.000567985325640558,0.00996260038105363,3,"PGAM1"
"ENSG00000171475",2466.38715010028,-0.0187202504734916,0.207985009307454,18.2770940124251,0.000107443330641852,0.00392502717394852,3,"WIPF2"
"ENSG00000171700",1678.63581847639,0.617815482384116,0.687562596386603,10.614583198365,0.00495532957800786,0.0347287833729194,3,"RGS19"
"ENSG00000171860",1064.64278955481,-0.304354573971638,0.798011399949292,14.2917295073563,0.000788116407566781,0.0119933417772387,3,"C3AR1"
"ENSG00000171862",4063.8714005352,0.270356712177379,0.451900020350823,11.5080759268265,0.00316995475706758,0.0267112342320912,3,"PTEN"
"ENSG00000171940",2637.28620611415,-0.135057734987482,0.216880914055729,13.8978237172275,0.00095967885202174,0.0136195636546065,3,"ZNF217"
"ENSG00000172007",431.099389520246,0.446031162794797,0.354692127568895,11.7222155130854,0.00284808694760515,0.0250609597618641,3,"RAB33B"
"ENSG00000172216",13017.7639392739,0.564285035686801,0.517080371652686,11.7257754058809,0.0028430220144942,0.0250302364297666,3,"CEBPB"
"ENSG00000172354",10317.6807144953,0.285586838760565,0.321963015707575,12.5230056814029,0.00190837565588136,0.0200314900563712,3,"GNB2"
"ENSG00000172531",3668.53356820255,0.0939552963600541,0.190600579156117,11.9086719094527,0.00259456617208786,0.0236138176382984,3,"PPP1CA"
"ENSG00000172548",77.2243157366863,0.633829363397171,0.958710783589256,13.4177026856384,0.00122006475616821,0.015833315156103,3,"NIPAL4"
"ENSG00000172757",13652.8310058463,0.159244579881671,0.342461875402812,13.3622911988705,0.00125434017775192,0.0160181713042149,3,"CFL1"
"ENSG00000172765",1267.72044737039,0.262965479555183,0.344600173317798,12.1067625961512,0.0023499028359724,0.022292548728375,3,"TMCC1"
"ENSG00000172795",1493.29961714527,-0.259457175789687,0.307159976430093,14.2556343112777,0.000802469142318577,0.0121186925123902,3,"DCP2"
"ENSG00000172936",5911.08323355617,-0.00931466514297858,0.402000321595103,12.6840205151587,0.00176075909739508,0.0192811657391238,3,"MYD88"
"ENSG00000172939",3588.11910155871,-0.504516061946692,0.427757884706379,17.5890572303624,0.000151560054051257,0.00471721071926715,3,"OXSR1"
"ENSG00000172965",338.036904508561,0.193317454694908,0.29942585323207,15.2463291559819,0.000488991926920378,0.00919547584559846,3,"MIR4435-2HG"
"ENSG00000173011",1223.20868704456,-0.0565910108144894,0.210279593415155,9.61606930812326,0.00816388880685606,0.0473326888038111,3,"TADA2B"
"ENSG00000173039",2767.65345064223,-0.147162680147125,0.26932159647597,10.4897868370015,0.00527438381639579,0.0360438883741583,3,"RELA"
"ENSG00000173120",4324.4284010529,-0.243143541717158,0.245383887474627,11.7857521696536,0.00275903007028464,0.0245901453154949,3,"KDM2A"
"ENSG00000173276",664.942071739052,-0.148873624762564,0.150711039757914,12.1101801541566,0.00234589080016532,0.0222897429794399,3,"ZBTB21"
"ENSG00000173327",2990.6388595706,-0.190930360593165,0.346572080770869,10.9027173719386,0.00429047132560226,0.0320455907600969,3,"MAP3K11"
"ENSG00000173451",101.477118293452,0.43493321340786,0.350820481018693,11.6096350841644,0.00301300444945641,0.0259001000418472,3,"THAP2"
"ENSG00000173597",1161.38568132779,0.714220184461071,0.63915010444267,12.5410198686551,0.00189126391687893,0.0199259057308788,3,"SULT1B1"
"ENSG00000173744",2055.81437506783,-0.295020555591691,0.208842894231348,22.0165715610888,1.65638859031975e-05,0.00139425852293105,3,"AGFG1"
"ENSG00000173812",11111.6719722209,0.372528835199302,0.362135887039018,10.1299246270609,0.0063141488562993,0.0405538127391464,3,"EIF1"
"ENSG00000173825",85.2195036961323,0.718892214205977,0.415300349030279,12.4233330158504,0.00200589184243936,0.0206465977757516,3,"TIGD3"
"ENSG00000174021",1773.92805746797,-0.0562937892603528,0.232790826401051,11.175787308654,0.00374290341587422,0.0294489863714852,3,"GNG5"
"ENSG00000174502",291.512503918371,-1.62994117692258,0.702377046750112,18.5249331698138,9.4920905682532e-05,0.0036921679425511,3,"SLC26A9"
"ENSG00000174574",2384.23871525625,-0.116160077211825,0.28792376026313,13.3991242132497,0.00123145102887233,0.0158890141267883,3,"AKIRIN1"
"ENSG00000174695",2165.15397046594,-0.135798881250717,0.151409820856621,10.7152863129011,0.00471199847417132,0.0336913185283557,3,"TMEM167A"
"ENSG00000174744",936.136934624151,0.120315916549418,0.216322849189098,11.148561018208,0.00379420449590895,0.0296696220493523,3,"BRMS1"
"ENSG00000174749",299.01961806478,0.0119213418337367,0.255039208786934,10.290695891041,0.00582644672523554,0.0385988789911702,3,"FAM241A"
"ENSG00000174903",3232.87336098809,-0.0365103925358517,0.155611355137005,14.33290983794,0.000772054882635223,0.0119248748814017,3,"RAB1B"
"ENSG00000175073",1484.35735590926,-0.40153077266674,0.233227988936697,14.7947286209928,0.000612865958626086,0.0103208536714046,3,"VCPIP1"
"ENSG00000175203",1536.72383607211,0.183989891350444,0.115620871676172,9.76524372256398,0.00757712179936659,0.0452541701328086,3,"DCTN2"
"ENSG00000175215",4618.25082569562,-0.0428716677083747,0.213217491117266,10.9127769025907,0.00426894544214845,0.0319620093260452,3,"CTDSP2"
"ENSG00000175224",2068.22110557325,-0.0694141951006409,0.119632046945649,13.1029141353275,0.00142803334047785,0.0171760421674937,3,"ATG13"
"ENSG00000175352",532.559567017516,-1.0896452682942,0.540944039618036,17.067037691349,0.000196761377396177,0.00547251180593669,3,"NRIP3"
"ENSG00000175445",71.1731819795979,-0.452238444052462,0.551753882658348,18.2970211775857,0.000106378125585726,0.00390847482665892,3,"LPL"
"ENSG00000175471",607.807145123185,0.256418074889807,0.434111935952868,10.4981538820236,0.00525236440443565,0.0359970243512686,3,"MCTP1"
"ENSG00000175505",197.369507031918,-0.180666236383306,0.311893533596338,10.0469751993436,0.00658153288406655,0.0416324479732067,3,"CLCF1"
"ENSG00000175550",1666.32524654523,-0.0925444775233232,0.239053181803634,14.8118686546934,0.000607636128906883,0.0102839182710421,3,"DRAP1"
"ENSG00000175573",471.191433068996,0.156209841072776,0.251522239451348,14.14463778424,0.000848263794506274,0.0126004002864615,3,"C11orf68"
"ENSG00000175592",512.01100509872,0.152055933153715,0.601734669981074,13.0208502904962,0.00148784703747945,0.0175334507550079,3,"FOSL1"
"ENSG00000175602",462.494974743944,0.248604686649455,0.307847096451378,11.2888693097741,0.00353714754504167,0.0284388680669759,3,"CCDC85B"
"ENSG00000175606",688.983774632004,-0.0616088463517489,0.248887887359837,11.7631832615293,0.00279034054693378,0.0247306561343563,3,"TMEM70"
"ENSG00000175756",1757.84792372267,0.0342618949265997,0.171331180226963,13.9107354303202,0.000953503258843236,0.0135682319722156,3,"AURKAIP1"
"ENSG00000175793",4903.67187277618,0.54554161265704,0.412862912974043,20.3854132572154,3.74424066361999e-05,0.00212739731134037,3,"SFN"
"ENSG00000175857",342.847804719579,0.499000415544486,0.775150843144308,9.91141293133711,0.00704310281129722,0.0433442951371766,3,"GAPT"
"ENSG00000176018",867.639330637556,0.0769556931036446,0.225780600267121,9.82615574753424,0.00734983162805702,0.0445257748770468,3,"LYSMD3"
"ENSG00000176095",1943.916149268,-0.0837043385573974,0.250559037078328,19.4828947291724,5.87953748841543e-05,0.002719316576521,3,"IP6K1"
"ENSG00000176340",1484.13377437286,0.201298472776501,0.10323596599205,17.4054006446402,0.000166136582407961,0.00491815360645075,3,"COX8A"
"ENSG00000176390",681.166595107352,0.885887401617703,0.508684510795123,11.7442771980112,0.0028168427906657,0.0249107814923073,3,"CRLF3"
"ENSG00000176407",2054.74480753233,0.0394949962543361,0.169682641117848,10.1429024173142,0.00627330965051536,0.040455976389782,3,"KCMF1"
"ENSG00000176463",1295.44947378865,0.29631537264422,0.584549845929375,11.2375721621914,0.00362904380104408,0.0288096096960131,3,"SLCO3A1"
"ENSG00000176597",3447.57561219756,-0.314827695328427,0.424176085175203,15.4982539429539,0.000431118755298908,0.00864928268164958,3,"B3GNT5"
"ENSG00000176749",107.78803146862,-0.0898888957083149,0.269074760202103,11.4070946021168,0.00333411733751096,0.0274973938426448,3,"CDK5R1"
"ENSG00000176845",2887.42984175516,-0.123333368403227,0.395605130356973,17.9303189741911,0.000127785243648635,0.00428889333587791,3,"METRNL"
"ENSG00000176853",1626.23995277459,-0.0294679147295434,0.148674859864962,12.555065093603,0.00187802883014024,0.0198959733190715,3,"FAM91A1"
"ENSG00000176871",1594.34304215612,-0.0155558424275631,0.16036752412915,11.9702632886025,0.00251588249508423,0.0232299330320923,3,"WSB2"
"ENSG00000176973",278.546566742088,-0.18686310470653,0.306740201921283,11.2717195272847,0.00356760861408719,0.0285489882576294,3,"FAM89B"
"ENSG00000177105",3450.91989288055,0.319747951006195,0.604313677560366,13.270155970154,0.00131347630961464,0.0164277473346378,3,"RHOG"
"ENSG00000177156",9820.31886878981,0.39533275978315,0.385717330828225,14.2065922325911,0.000822389758690103,0.0123079949868305,3,"TALDO1"
"ENSG00000177191",296.877197211363,0.568516031079258,0.453271202280423,19.3385212983563,6.31965624959137e-05,0.00288906354237785,3,"B3GNT8"
"ENSG00000177426",1401.98981064559,-0.199753799379325,0.255570767414115,11.2219080283496,0.0036575783111875,0.02896386926465,3,"TGIF1"
"ENSG00000177469",549.091873506179,0.125261007810187,0.510053424023055,13.272044780778,0.00131223644117195,0.0164251530626314,3,"CAVIN1"
"ENSG00000177565",2745.36606938551,-0.202903785011286,0.125552887969555,9.73875357935503,0.00767814889879411,0.0457154456702528,3,"TBL1XR1"
"ENSG00000177606",2007.03661872771,0.411413021483098,0.20498233412133,16.3117608155055,0.000287042460328288,0.00672541752778017,3,"JUN"
"ENSG00000177663",3317.87062048535,0.19284780260884,0.56822446915666,10.4912891111402,0.00527042351874266,0.0360438883741583,3,"IL17RA"
"ENSG00000177731",4891.2796296791,-0.169833176481098,0.124915127670495,13.2934292643308,0.00129828043532813,0.0163381739687035,3,"FLII"
"ENSG00000177879",753.874817481658,0.0500471979032144,0.216170375798398,12.4340423404776,0.00199517967460153,0.0206216060675517,3,"AP3S1"
"ENSG00000177885",6092.44452457615,0.0791747582683795,0.368567703389694,12.9785486379534,0.00151965139020652,0.0176638371028131,3,"GRB2"
"ENSG00000178363",347.462642242369,0.725020164362002,0.663566618606603,19.8919514351534,4.79200904050177e-05,0.00246319089731902,3,"CALML3"
"ENSG00000178385",149.640298101302,-0.0114348414886539,0.291321998792468,12.1528011318726,0.0022964276344341,0.0220447843608403,3,"PLEKHM3"
"ENSG00000178726",3131.39375373953,0.561716867655759,0.774070091859488,9.74973136747212,0.00763611980506517,0.0455333695572645,3,"THBD"
"ENSG00000178764",581.908901600016,-0.466367652056894,0.333782406964825,13.050186922841,0.00146618210917648,0.0174722780336244,3,"ZHX2"
"ENSG00000178896",421.221781087572,0.440816997416828,0.366074725610334,18.6045510179862,9.12164313324706e-05,0.00364520361874271,3,"EXOSC4"
"ENSG00000178913",2591.49007725324,0.00637617245619387,0.259105145857694,10.0352239245411,0.00662031741517824,0.0417781157310871,3,"TAF7"
"ENSG00000178927",2155.61970426085,0.21368950141029,0.391241790855771,11.3422351546759,0.0034440141723602,0.0279186469401165,3,"CYBC1"
"ENSG00000178996",3107.85283607931,-0.12897069345083,0.355141182646167,12.5447710810105,0.00188771997515122,0.0199017475710277,3,"SNX18"
"ENSG00000179094",2263.08506138048,0.413442093383652,0.28909502049714,13.2009692474547,0.00135970893064127,0.0166650226022204,3,"PER1"
"ENSG00000179119",1514.60363414535,-0.109882454441942,0.259086904658864,19.0869082456242,7.16688665584027e-05,0.00315839334647543,3,"SPTY2D1"
"ENSG00000179361",234.137365991369,0.0263916361572136,0.443939478227117,12.8989438545678,0.00158135701978236,0.0180787115871347,3,"ARID3B"
"ENSG00000179750",183.306003225365,-0.515280690554755,0.556222968313167,11.1070020298967,0.00387387099426377,0.0300654299361833,3,"APOBEC3B"
"ENSG00000179818",674.462381767132,-0.167221298866765,0.503277602625641,9.64813987657868,0.00803402253343894,0.046903950269534,3,"PCBP1-AS1"
"ENSG00000179820",3727.82673069787,1.1501798744507,0.609141356400835,12.1724316520352,0.00227399785706566,0.0219378318967505,3,"MYADM"
"ENSG00000179933",628.203909761544,0.105963168446628,0.186578381293078,12.1480363443208,0.00230190515154779,0.0220608488288999,3,"C14orf119"
"ENSG00000180233",1127.10042922254,0.0169021441301119,0.254002219898314,16.2266724728145,0.000299517941785847,0.00688588285530496,3,"ZNRF2"
"ENSG00000180304",3164.45119190128,0.533811139938777,0.434832824599051,10.2760055065842,0.00586940065575926,0.0387775311596653,3,"OAZ2"
"ENSG00000180370",3407.89499597146,0.128984769265308,0.345897550911245,11.0299934073824,0.00402594060918122,0.0308222758187989,3,"PAK2"
"ENSG00000180573",2439.50015387389,0.226272882549398,0.546201088222827,13.8452066223028,0.000985261656303311,0.0138589988418474,3,"H2AC6"
"ENSG00000180596",540.767500564712,0.00774662541096851,0.535610539973795,13.0340362094266,0.00147806998753292,0.0174931447171352,3,"H2BC4"
"ENSG00000180773",620.485692883161,-0.278316082966942,0.243567437967892,10.677181310623,0.00480263451035204,0.0340486240753969,3,"SLC36A4"
"ENSG00000181061",1170.71511630235,0.122869108356717,0.121563547263456,16.6029800210372,0.000248146810154548,0.00625636704080618,3,"HIGD1A"
"ENSG00000181274",2519.88459917215,0.427841481304636,0.427719713196442,13.5905830587403,0.00111903169084451,0.0148976361252262,3,"FRAT2"
"ENSG00000181333",475.440205325195,-1.13249717285947,0.906096129570308,11.7122810179973,0.00286226929495508,0.0251063440203708,3,"HEPHL1"
"ENSG00000181634",141.040981113034,-1.62733115700662,0.742330886764891,14.7177802684077,0.000636904946428609,0.0105657151123386,3,"TNFSF15"
"ENSG00000181649",534.560730562676,0.324801707086384,0.234390540933347,25.9857975249538,2.27643766958825e-06,0.000635365734832973,3,"PHLDA2"
"ENSG00000182010",269.506857888908,-0.16911363973886,0.363886340090885,13.7144442589923,0.00105183173045831,0.0142900008538525,3,"RTKN2"
"ENSG00000182022",2167.47795172321,0.201215976258562,0.48637043262347,9.51610548288158,0.00858230510386514,0.048832579362443,3,"CHST15"
"ENSG00000182117",1702.42742531325,0.454744240689288,0.395388942406413,18.8586331588619,8.03340831449299e-05,0.00342636710121364,3,"NOP10"
"ENSG00000182287",186.487793498135,0.592648833431991,0.554872064193836,11.9463327575918,0.00254616651397487,0.0233738967517751,3,"AP1S2"
"ENSG00000182481",539.246086030622,-0.0242230817960741,0.201260012466678,11.4365217388515,0.00328541971059118,0.0272653845465806,3,"KPNA2"
"ENSG00000182831",4386.76479329975,-0.189129934639391,0.42086365482071,12.7916352143802,0.00166852111096785,0.0186886968760978,3,"C16orf72"
"ENSG00000183019",1613.79986150646,0.54603952903657,0.988073964907177,10.8646146367832,0.00437299426332627,0.0323882522044961,3,"MCEMP1"
"ENSG00000183283",12045.1006524103,0.197488921909821,0.350687131085649,10.074541150644,0.00649144206259519,0.0412356101826379,3,"DAZAP2"
"ENSG00000183484",499.981510305812,0.491037312362157,0.659533479620249,9.55401291291957,0.00842117041307599,0.048208852141643,3,"GPR132"
"ENSG00000183597",336.154805686527,0.0470424261199773,0.309998535335143,9.89124314438504,0.00711449111958708,0.0436163542279425,3,"TANGO2"
"ENSG00000183688",1494.59100345294,0.510142065258367,0.812495217716824,12.170092941118,0.00227665852420234,0.0219378318967505,3,"RFLNB"
"ENSG00000183696",1488.18881092751,0.122813775602129,0.527138890145894,20.8120798818636,3.02492265946945e-05,0.00189075711071198,3,"UPP1"
"ENSG00000183735",1361.31988819021,-0.452911530761411,0.258795358951351,11.7080295941055,0.00286836012637083,0.025142006198586,3,"TBK1"
"ENSG00000183963",199.905460252204,-0.123674010739404,0.409340921906409,11.6143718054431,0.00300587701181502,0.0258909027509286,3,"SMTN"
"ENSG00000184009",64851.1377970201,0.117547353854833,0.306632832114221,16.1547456589977,0.000310485663643004,0.00706401043631451,3,"ACTG1"
"ENSG00000184203",1432.68474403917,0.0204304483511005,0.151516001480942,14.0151047537306,0.0009050210300905,0.0131248674272651,3,"PPP1R2"
"ENSG00000184371",320.564368771485,-2.17790303109238,0.631796206047479,15.0213599373475,0.000547208877287848,0.00978842128636614,3,"CSF1"
"ENSG00000184481",774.052721038506,0.0131476789130678,0.262230807486478,9.7280118418285,0.00771949817023201,0.0458396404259054,3,"FOXO4"
"ENSG00000185022",4196.82593376735,-0.0388727585269939,0.555488488861439,13.2443547832079,0.00133053070289586,0.0165758911138373,3,"MAFF"
"ENSG00000185201",24317.3133728807,0.624912077460464,0.822915184590414,11.017129618554,0.00405191848802723,0.0309913323202044,3,"IFITM2"
"ENSG00000185262",2543.01969587842,0.359958675292241,0.404936435457066,14.7290404613442,0.000633329185523893,0.0105173632698326,3,"UBALD2"
"ENSG00000185479",1472.549086522,0.626987132967189,0.733309194391656,16.6899943262628,0.000237582134896701,0.00611601000658837,3,"KRT6B"
"ENSG00000185591",2969.33371956004,-0.1119597364522,0.202522496042766,9.45455982778662,0.00885051248354834,0.049771227677897,3,"SP1"
"ENSG00000185728",3647.39616574451,-0.355817581147062,0.289217187920549,17.0733060713558,0.000196145655253206,0.00546494085713353,3,"YTHDF3"
"ENSG00000185825",3684.77950852805,0.00999105345131979,0.106197663287054,21.868332947193,1.78382331642291e-05,0.00143310553807206,3,"BCAP31"
"ENSG00000185896",6963.38392952125,-0.00343592489682565,0.124812291760508,13.0156349763682,0.00149173189530395,0.0175662196316732,3,"LAMP1"
"ENSG00000185947",1538.58768766511,-0.467186831229157,0.599247080438439,11.7655111118829,0.00278709468865389,0.0247156574146013,3,"ZNF267"
"ENSG00000185950",4798.39987239387,-0.354206120705437,0.408174066269063,15.335852890692,0.000467586385098542,0.00901676581882752,3,"IRS2"
"ENSG00000185963",1383.21428298948,0.143849255568378,0.329488458084061,14.9247723970245,0.000574284179161325,0.0100271386270453,3,"BICD2"
"ENSG00000186162",157.155730871264,0.182658267047167,0.309177485823225,13.8223500339352,0.000996586102658785,0.0139443168928748,3,"CIDECP1"
"ENSG00000186432",2564.57245415353,0.00664775014630062,0.205804205755063,16.8330386634005,0.000221183179842959,0.00580931380699685,3,"KPNA4"
"ENSG00000186469",1391.00462536957,0.0648193445116144,0.831286998276987,11.7158668942582,0.00285714202101262,0.0251063440203708,3,"GNG2"
"ENSG00000186480",1771.5088732726,0.0901143920962124,0.392889567513328,14.1990300047009,0.000825505194271705,0.0123314198456982,3,"INSIG1"
"ENSG00000186832",4313.25572189197,0.152474707166954,0.739993499470135,18.679916799619,8.78430903001268e-05,0.00358730514243858,3,"KRT16"
